channel	simulated	O 	16O 	17O 	18O 	Cu	63Cu	65Cu	Y 	89Y 	Ba	130Ba	132Ba	134Ba	135Ba	136Ba	137Ba	138Ba
   194	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   195	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   196	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   197	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   198	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   199	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   200	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   201	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   202	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   203	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   204	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   205	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   206	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   207	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   208	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   209	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   210	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   211	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   212	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   213	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   214	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   215	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   216	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   217	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   218	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   219	 9.29944256367905E-0006	 9.29944256367905E-0006	 9.29944256367905E-0006	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   220	 4.63456667973760E-0005	 4.63456667973760E-0005	 4.63456667973760E-0005	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   221	 1.72528641441168E-0004	 1.72528641441168E-0004	 1.72528641441168E-0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   222	 5.96112402719938E-0004	 5.96112402719938E-0004	 5.96112402719938E-0004	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   223	 1.91231698939684E-0003	 1.91231698939684E-0003	 1.91231698939684E-0003	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   224	 5.69809589551317E-0003	 5.69809589551317E-0003	 5.69809589551317E-0003	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   225	 1.57775357967058E-0002	 1.57775357967058E-0002	 1.57775357967058E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   226	 4.12835209593416E-0002	 4.12835209593416E-0002	 4.12835209593416E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   227	 9.95128404575862E-0002	 9.95128404575862E-0002	 9.95128404575862E-0002	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   228	 2.20909113823982E-0001	 2.20909113823982E-0001	 2.20909113823982E-0001	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   229	 4.57222909783506E-0001	 4.57222909783506E-0001	 4.57222909783506E-0001	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   230	 8.83262336353959E-0001	 8.83262336353959E-0001	 8.83262336353959E-0001	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   231	 1.59463107083223E+0000	 1.59463107083223E+0000	 1.59463107083223E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   232	 2.69473626849958E+0000	 2.69473626849958E+0000	 2.69473626849958E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   233	 4.27047084993963E+0000	 4.27047084993963E+0000	 4.27047084993963E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   234	 6.36206005817713E+0000	 6.36206005817713E+0000	 6.36206005817713E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   235	 8.93234923103441E+0000	 8.93234923103441E+0000	 8.93234923103441E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   236	 1.18593295605775E+0001	 1.18593295605775E+0001	 1.18593295605775E+0001	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   237	 1.49478815007840E+0001	 1.49478815007840E+0001	 1.49478815007840E+0001	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   238	 1.79670038069108E+0001	 1.79670038069108E+0001	 1.79670038069108E+0001	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   239	 2.06999928269112E+0001	 2.06999928269112E+0001	 2.06999928269112E+0001	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   240	 2.29920180261159E+0001	 2.29920180261159E+0001	 2.29920180261159E+0001	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   241	 2.47747910875221E+0001	 2.47747910875221E+0001	 2.47747910875221E+0001	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   242	 2.60615420939305E+0001	 2.60615420939305E+0001	 2.60615420908038E+0001	 3.12668823801536E-0009	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   243	 2.69255603218468E+0001	 2.69255603218468E+0001	 2.69255603067057E+0001	 1.51411361111058E-0008	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   244	 2.74687216312069E+0001	 2.74687216312069E+0001	 2.74687215767220E+0001	 5.44849151723839E-0008	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   245	 2.77919585582185E+0001	 2.77919585582185E+0001	 2.77919583754449E+0001	 1.82773669244618E-0007	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   246	 2.79793697900797E+0001	 2.79793697900797E+0001	 2.79793692183318E+0001	 5.71747919843017E-0007	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   247	 2.80909580737995E+0001	 2.80909580737995E+0001	 2.80909564053871E+0001	 1.66841242002012E-0006	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   248	 2.81656550014541E+0001	 2.81656550014541E+0001	 2.81656504579781E+0001	 4.54347601866482E-0006	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   249	 2.82223869890609E+0001	 2.82223869890609E+0001	 2.82223752515182E+0001	 1.17375426231186E-0005	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   250	 2.82715771290875E+0001	 2.82715771290875E+0001	 2.82715490688961E+0001	 2.80601913364012E-0005	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
   251	 2.83185652910663E+0001	 2.83185652910663E+0001	 2.83185032521867E+0001	 6.20388796348284E-0005	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000	 0.00000000000000E+0000
